orderID,quantity,MasterOrderID,FoodID
5646,2,2762,DS004,24
5647,1,2762,DS007,15
5648,3,2763,SD009,18
5649,1,2763,DR002,10
5650,1,2763,CK003,40
5651,1,2764,DR008,13
5652,1,2764,PZ005,80
5653,1,2764,DS009,10
5654,1,2765,SD008,20
5655,1,2765,PZ010,90
5656,1,2765,DS006,15
5657,1,2766,SD011,12
5658,1,2766,CK009,50
5659,1,2767,SD002,12
5660,1,2767,DR009,15
5661,2,2768,PZ009,90
5662,3,2769,DR001,10
5663,1,2770,PZ001,90
5664,1,2770,PZ008,90
5665,1,2771,PZ005,80
5666,3,2771,PZ009,90
5667,1,2771,DS008,10
5668,1,2772,PZ004,100
5669,1,2772,SD005,10
5670,1,2772,CK006,22
5671,1,2773,SD008,20
5672,1,2773,DR010,15
5673,3,2773,PZ008,90
5674,2,2774,BG006,12
5675,1,2775,DR009,15
5676,1,2775,PZ006,60
5677,2,2775,SD009,18
5678,1,2776,DR005,12
5679,1,2777,BG004,22
5680,2,2777,DS007,15
5681,1,2778,PZ001,90
5682,1,2778,BG011,30
5683,3,2779,PZ005,80
5684,1,2779,CK005,25
5685,1,2780,DS009,10
5686,1,2781,DS004,24
5687,2,2782,SD004,15
5688,3,2782,DS002,18
5689,1,2783,CK009,50
5690,1,2783,SD008,20
5691,1,2783,CK009,50
5692,1,2784,SD004,15
5693,3,2785,SD010,14
5694,2,2785,DR005,12
5695,2,2786,DS007,15
5696,3,2786,DS008,10
5697,1,2786,DR008,13
5698,1,2787,DS002,18
5699,1,2787,DS004,24
5700,1,2787,DS008,10
5701,3,2788,SD002,12
5702,1,2789,DR001,10
5703,1,2790,PZ002,90
5704,3,2790,BG011,30
5705,1,2791,DR002,10
5706,1,2792,CK009,50
5707,1,2792,CK006,22
5708,1,2792,BG011,30
5709,1,2793,CK006,22
5710,1,2793,PZ009,90
5711,1,2794,SD001,10
5712,3,2794,DR011,10
5713,2,2794,DS003,18
5714,2,2795,SD002,12
5715,3,2795,DR006,13
5716,1,2795,BG003,24
5717,3,2796,CK004,25
5718,1,2797,DR003,10
5719,1,2797,BG002,20
5720,3,2797,PZ005,80
5721,1,2798,CK005,25
5722,1,2798,DR004,10
5723,1,2799,CK004,25
5724,1,2800,DR010,15
5725,1,2801,DS004,24
5726,1,2801,PZ009,90
5727,2,2802,DR001,10
5728,1,2802,PZ010,90
5729,1,2803,SD001,10
5730,1,2803,PZ001,90
5731,2,2803,PZ002,90
5732,1,2804,CK004,25
5733,1,2804,DR006,13
5734,1,2805,CK004,25
5735,1,2805,PZ010,90
5736,1,2805,DS006,15
5737,1,2806,BG001,30
5738,1,2807,PZ006,60
5739,3,2807,BG010,15
5740,1,2807,DS001,18
5741,1,2808,DR004,10
5742,1,2809,SD009,18
5743,3,2810,BG003,24
5744,1,2810,CK003,40
5745,2,2811,BG009,18
5746,3,2811,PZ007,70
5747,2,2812,BG004,22
5748,1,2813,BG003,24
5749,2,2813,BG002,20
5750,1,2813,BG009,18
5751,1,2814,SD002,12
5752,1,2814,DS001,18
5753,1,2814,CK008,60
5754,3,2815,DR010,15
5755,2,2816,BG005,12
5756,3,2816,PZ003,100
5757,1,2817,CK004,25
5758,1,2817,DR007,13
5759,3,2817,PZ004,100
5760,1,2818,PZ004,100
5761,3,2818,BG011,30
5762,3,2818,DR004,10
5763,2,2819,DR007,13
5764,3,2819,DS005,15
5765,3,2819,SD008,20
5766,1,2820,DS002,18
5767,3,2820,SD006,18
5768,1,2820,DS002,18
5769,1,2821,PZ004,100
5770,1,2821,BG006,12
5771,1,2822,DR006,13
5772,3,2822,SD006,18
5773,2,2823,DR008,13
5774,1,2823,DR009,15
5775,1,2824,DS005,15
5776,1,2825,SD008,20
5777,2,2825,SD002,12
5778,1,2825,SD007,16
5779,1,2826,PZ008,90
5780,1,2827,PZ004,100
5781,1,2827,DR004,10
5782,1,2827,DS010,15
5783,1,2828,PZ002,90
5784,1,2829,CK003,40
5785,1,2829,DS007,15
5786,1,2830,SD003,10
5787,2,2831,PZ010,90
5788,3,2831,DR006,13
5789,1,2832,PZ006,60
5790,1,2832,CK007,30
5791,2,2833,CK004,25
5792,1,2833,SD003,10
5793,2,2833,CK003,40
5794,1,2834,BG007,12
5795,1,2834,PZ003,100
5796,1,2835,CK009,50
5797,3,2835,DR002,10
5798,1,2836,DR009,15
5799,1,2836,CK008,60
5800,1,2836,SD004,15
5801,1,2837,DR010,15
5802,1,2837,PZ010,90
5803,3,2838,SD007,16
5804,1,2838,DS003,18
5805,3,2839,PZ008,90
5806,1,2840,DR003,10
5807,1,2841,PZ006,60
5808,3,2842,SD008,20
5809,1,2843,CK009,50
5810,2,2844,SD006,18
5811,2,2844,CK002,30
5812,3,2844,DR011,10
5813,1,2845,CK003,40
5814,1,2845,BG001,30
5815,3,2845,DS001,18
5816,1,2846,SD008,20
5817,1,2846,CK001,30
5818,1,2847,SD003,10
5819,1,2848,SD005,10
5820,1,2848,DR007,13
5821,1,2849,SD010,14
5822,1,2850,CK003,40
5823,3,2850,SD003,10
5824,2,2851,PZ005,80
5825,1,2852,DR006,13
5826,1,2853,SD011,12
5827,2,2854,BG008,12
5828,2,2854,CK004,25
5829,2,2854,CK002,30
5830,1,2855,BG011,30
5831,3,2855,DS006,15
5832,1,2856,PZ009,90
5833,1,2857,PZ008,90
5834,1,2858,BG002,20
5835,1,2858,CK009,50
5836,1,2859,BG005,12
5837,1,2860,PZ010,90
5838,1,2860,DR006,13
5839,2,2860,DR010,15
5840,2,2861,BG006,12
5841,1,2861,SD003,10
5842,3,2862,CK009,50
5843,1,2863,PZ002,90
5844,1,2863,BG002,20
5845,2,2864,BG001,30
5846,1,2864,DS008,10
5847,2,2864,SD011,12
5848,2,2865,DS007,15
5849,3,2865,PZ005,80
5850,2,2866,BG010,15
5851,1,2867,CK006,22
5852,1,2867,DR007,13
5853,1,2867,DR008,13
5854,2,2868,BG002,20
5855,2,2868,BG003,24
5856,2,2868,DS001,18
5857,1,2869,DR005,12
5858,2,2870,BG002,20
5859,1,2870,CK008,60
5860,1,2871,DR006,13
5861,1,2871,PZ007,70
5862,1,2872,CK009,50
5863,1,2872,SD006,18
5864,1,2872,BG001,30
5865,1,2873,DR001,10
5866,1,2873,SD010,14
5867,1,2873,DR007,13
5868,3,2874,CK004,25
5869,1,2874,DS006,15
5870,1,2874,SD001,10
5871,1,2875,CK002,30
5872,1,2876,DS006,15
5873,1,2876,DR011,10
5874,1,2876,DS007,15
5875,1,2877,CK004,25
5876,1,2877,PZ002,90
5877,1,2877,BG003,24
5878,1,2878,BG003,24
5879,1,2879,BG005,12
5880,1,2879,PZ004,100
5881,1,2879,CK008,60
5882,1,2880,BG008,12
5883,2,2880,PZ009,90
5884,1,2880,CK005,25
5885,1,2881,CK005,25
5886,3,2881,SD001,10
5887,2,2881,CK009,50
5888,2,2882,DS001,18
5889,1,2882,PZ003,100
5890,1,2883,SD010,14
5891,3,2883,CK005,25
5892,1,2884,DS001,18
5893,3,2884,DR004,10
5894,1,2885,DR002,10
5895,1,2885,DR010,15
5896,3,2885,BG007,12
5897,1,2886,SD005,10
5898,1,2886,DR001,10
5899,3,2887,DS004,24
5900,1,2887,SD008,20
5901,1,2888,PZ003,100
5902,3,2888,BG006,12
5903,1,2888,DR011,10
5904,1,2889,BG010,15
5905,1,2889,PZ004,100
5906,1,2890,DR010,15
5907,3,2890,CK009,50
5908,1,2890,DR009,15
5909,1,2891,CK009,50
5910,1,2892,CK002,30
5911,3,2892,PZ010,90
5912,3,2892,DR011,10
5913,1,2893,DR011,10
5914,3,2894,DS002,18
5915,1,2895,DS010,15
5916,3,2895,CK004,25
5917,1,2896,DS003,18
5918,1,2896,DR008,13
5919,1,2896,DS001,18
5920,1,2897,DS010,15
5921,1,2897,SD010,14
5922,1,2898,PZ008,90
5923,1,2899,PZ007,70
5924,1,2900,CK002,30
5925,1,2901,BG010,15
5926,1,2901,DS002,18
5927,1,2902,BG002,20
5928,1,2902,BG009,18
5929,1,2902,PZ008,90
5930,1,2903,DS003,18
5931,2,2903,PZ001,90
5932,2,2904,PZ002,90
5933,1,2904,CK002,30
5934,2,2904,BG003,24
5935,1,2905,CK007,30
5936,1,2906,DR001,10
5937,2,2906,DS001,18
5938,1,2906,CK005,25
5939,1,2907,SD004,15
5940,1,2908,BG005,12
5941,3,2908,DR002,10
5942,1,2908,SD008,20
5943,3,2909,CK001,30
5944,1,2909,DS010,15
5945,1,2910,BG006,12
5946,1,2910,DR007,13
5947,3,2910,BG007,12
5948,1,2911,DR011,10
5949,3,2911,PZ006,60
5950,1,2912,DS002,18
5951,1,2913,BG009,18
5952,1,2913,SD006,18
5953,1,2914,DS005,15
5954,3,2915,DR007,13
5955,2,2915,DR011,10
5956,2,2915,DR010,15
5957,2,2916,DR005,12
5958,1,2916,DS005,15
5959,3,2916,BG006,12
5960,2,2917,SD008,20
5961,1,2917,PZ008,90
5962,3,2917,CK002,30
5963,1,2918,DR002,10
5964,1,2918,SD011,12
5965,2,2918,DR007,13
5966,1,2919,DR003,10
5967,1,2919,BG001,30
5968,1,2920,BG008,12
5969,2,2920,SD004,15
5970,3,2921,DR004,10
5971,1,2921,SD009,18
5972,1,2921,CK007,30
5973,2,2922,CK004,25
5974,1,2923,DR004,10
5975,1,2923,CK001,30
5976,1,2923,CK002,30
5977,1,2924,SD002,12
5978,1,2924,DS008,10
5979,1,2925,PZ003,100
5980,1,2926,DS002,18
5981,1,2926,BG003,24
5982,2,2926,PZ009,90
5983,2,2927,DS004,24
5984,1,2927,DR006,13
5985,1,2927,PZ010,90
5986,1,2928,BG005,12
5987,1,2928,CK005,25
5988,3,2928,DR006,13
5989,1,2929,DS007,15
5990,1,2929,PZ002,90
5991,2,2929,DR001,10
5992,1,2930,CK007,30
5993,3,2930,BG003,24
5994,1,2931,DS006,15
5995,1,2932,DS002,18
5996,3,2932,BG008,12
5997,1,2932,DS008,10
5998,1,2933,BG005,12
5999,2,2933,CK002,30
6000,1,2933,CK008,60
6001,1,2934,SD011,12
6002,1,2934,SD011,12
6003,1,2935,CK007,30
6004,1,2936,CK007,30
6005,3,2937,SD011,12
6006,1,2937,CK003,40
6007,1,2938,SD002,12
6008,1,2938,BG002,20
6009,1,2938,BG002,20
6010,2,2939,CK005,25
6011,1,2940,CK003,40
6012,1,2940,SD010,14
6013,1,2941,BG010,15
6014,1,2941,DR011,10
6015,1,2941,DR004,10
6016,1,2942,CK004,25
6017,1,2943,SD011,12
6018,1,2943,DR007,13
6019,3,2943,BG010,15
6020,1,2944,DS007,15
6021,2,2944,DS006,15
6022,1,2944,SD011,12
6023,3,2945,BG011,30
6024,1,2945,DR006,13
6025,1,2946,DR002,10
6026,1,2946,DS003,18
6027,2,2947,DS005,15
6028,2,2947,BG006,12
6029,3,2948,SD002,12
6030,1,2949,DS007,15
6031,1,2949,PZ006,60
6032,1,2950,BG003,24
6033,1,2951,DS007,15
6034,1,2952,CK007,30
6035,3,2953,BG006,12
6036,3,2953,DR010,15
6037,1,2953,PZ003,100
6038,1,2954,DR001,10
6039,2,2954,CK004,25
6040,2,2954,CK001,30
6041,1,2955,PZ008,90
6042,2,2956,CK008,60
6043,1,2957,PZ010,90
6044,1,2957,BG011,30
6045,1,2958,DR007,13
6046,1,2958,SD002,12
6047,1,2958,SD007,16
6048,2,2959,CK004,25
6049,1,2959,DR005,12
6050,2,2959,BG011,30
6051,2,2960,DR005,12
6052,3,2961,SD005,10
6053,3,2962,SD002,12
6054,1,2963,DR006,13
6055,1,2964,DS002,18
6056,1,2964,DS002,18
6057,1,2964,DS008,10
6058,3,2965,PZ010,90
6059,1,2965,BG004,22
6060,3,2965,DS009,10
6061,1,2966,BG001,30
6062,3,2966,SD011,12
6063,2,2967,PZ007,70
6064,2,2968,PZ009,90
6065,1,2968,BG001,30
6066,1,2968,BG007,12
6067,1,2969,SD001,10
6068,2,2969,CK003,40
6069,1,2970,DS007,15
6070,3,2971,PZ006,60
6071,1,2972,BG010,15
6072,1,2973,CK006,22
6073,1,2973,BG009,18
6074,2,2974,BG004,22
6075,1,2974,BG008,12
6076,1,2974,PZ001,90
6077,1,2975,DR001,10
6078,1,2975,DS010,15
6079,2,2976,DS001,18
6080,1,2977,BG003,24
6081,2,2977,DR006,13
6082,1,2977,BG006,12
6083,1,2978,CK004,25
6084,1,2978,SD001,10
6085,2,2978,DS003,18
6086,1,2979,DS010,15
6087,2,2980,CK008,60
6088,1,2980,PZ009,90
6089,1,2980,PZ002,90
6090,1,2981,DS006,15
6091,1,2981,DR008,13
6092,2,2981,DR007,13
6093,1,2982,BG010,15
6094,1,2982,CK003,40
6095,1,2982,CK003,40
6096,1,2983,DR011,10
6097,1,2983,BG009,18
6098,1,2983,DS006,15
6099,3,2984,DR002,10
6100,1,2984,DS010,15
6101,1,2985,DR010,15
6102,1,2985,CK004,25
6103,1,2986,PZ010,90
6104,1,2987,SD002,12
6105,1,2987,BG001,30
6106,1,2987,DS010,15
6107,2,2988,BG004,22
6108,1,2989,DR007,13
6109,1,2989,SD011,12
6110,2,2989,DR008,13
6111,1,2990,SD004,15
6112,1,2990,BG001,30
6113,1,2991,DS006,15
6114,1,2991,DR008,13
6115,1,2992,PZ002,90
6116,1,2992,DR001,10
6117,1,2993,DR004,10
6118,1,2993,SD002,12
6119,2,2993,SD006,18
6120,1,2994,PZ009,90
6121,2,2995,DS006,15
6122,1,2996,DS005,15
6123,1,2996,DS005,15
6124,3,2997,BG002,20
6125,1,2997,DR010,15
6126,2,2997,PZ002,90
6127,2,2998,BG004,22
6128,3,2998,DS007,15
6129,1,2998,CK008,60
6130,1,2999,DR006,13
6131,1,3000,DS008,10
6132,1,3000,SD002,12
6133,1,3001,DR007,13
6134,1,3001,DR011,10
6135,1,3001,BG010,15
6136,1,3002,BG008,12
6137,1,3003,BG007,12
6138,1,3004,DR007,13
6139,1,3005,DS001,18
6140,2,3005,CK008,60
6141,1,3006,DS001,18
6142,1,3006,DS003,18
6143,1,3007,PZ002,90
6144,1,3007,SD009,18
6145,1,3008,PZ005,80
6146,3,3008,DS007,15
6147,1,3009,DS005,15
6148,2,3009,DR001,10
6149,1,3010,DS003,18
6150,2,3011,BG009,18
6151,1,3011,DS007,15
6152,1,3011,DR011,10
6153,1,3012,PZ002,90
6154,1,3012,BG011,30
6155,1,3013,CK004,25
6156,1,3013,SD011,12
6157,1,3014,BG011,30
6158,1,3014,DS007,15
6159,1,3014,SD004,15
6160,1,3015,BG001,30
6161,2,3016,DS001,18
6162,1,3016,DR006,13
6163,1,3016,DR009,15
6164,1,3017,SD001,10
6165,2,3017,PZ007,70
6166,1,3017,DR005,12
6167,1,3018,SD001,10
6168,2,3018,PZ007,70
6169,1,3019,SD001,10
6170,1,3020,DR003,10
6171,1,3020,PZ005,80
6172,1,3020,DS001,18
6173,1,3021,PZ005,80
6174,1,3022,CK007,30
6175,1,3022,BG003,24
6176,1,3022,CK007,30
6177,2,3023,PZ006,60
6178,3,3024,PZ001,90
6179,1,3024,CK009,50
6180,3,3025,DR002,10
6181,1,3025,DR004,10
6182,1,3025,SD004,15
6183,1,3026,DR008,13
6184,2,3026,PZ010,90
6185,2,3027,DR011,10
6186,1,3027,DR010,15
6187,1,3028,BG006,12
6188,2,3028,PZ006,60
6189,1,3028,BG007,12
6190,1,3029,BG009,18
6191,1,3030,CK008,60
6192,2,3031,PZ007,70
6193,1,3031,BG008,12
6194,1,3032,BG010,15
6195,1,3033,CK006,22
6196,2,3033,CK003,40
6197,3,3034,SD004,15
6198,3,3034,PZ004,100
6199,1,3035,DS008,10
6200,1,3035,PZ001,90
6201,1,3036,DS008,10
6202,1,3036,CK009,50
6203,2,3037,SD008,20
6204,2,3037,DS001,18
6205,2,3037,DR004,10
6206,1,3038,BG006,12
6207,1,3038,DS009,10
6208,1,3039,SD005,10
6209,3,3040,DR003,10
6210,1,3041,DR008,13
6211,1,3042,PZ007,70
6212,1,3042,BG003,24
6213,1,3043,BG006,12
6214,1,3043,DS010,15
6215,3,3044,SD003,10
6216,2,3045,DR001,10
6217,1,3045,SD005,10
6218,1,3045,PZ004,100
6219,1,3046,CK006,22
6220,2,3046,BG002,20
6221,1,3046,DS008,10
6222,1,3047,SD001,10
6223,2,3047,DR003,10
6224,2,3047,BG001,30
6225,1,3048,PZ003,100
6226,3,3048,CK004,25
6227,1,3049,DS007,15
6228,1,3050,DS006,15
6229,3,3050,CK006,22
6230,1,3050,DS008,10
6231,1,3051,SD008,20
6232,1,3051,PZ001,90
6233,1,3052,DS007,15
6234,2,3053,DS005,15
6235,1,3053,PZ004,100
6236,2,3053,CK005,25
6237,1,3054,DS010,15
6238,1,3054,CK001,30
6239,1,3055,PZ007,70
6240,1,3055,BG008,12
6241,1,3055,DS003,18
6242,1,3056,SD003,10
6243,1,3056,PZ002,90
6244,2,3057,CK008,60
6245,1,3058,DR002,10
6246,1,3059,SD009,18
6247,1,3060,BG006,12
6248,2,3060,DS007,15
6249,1,3060,SD007,16
6250,1,3061,PZ008,90
6251,1,3061,PZ005,80
6252,1,3061,PZ002,90
6253,1,3062,SD011,12
6254,1,3063,PZ003,100
6255,1,3063,SD002,12
6256,1,3063,DR001,10
6257,1,3064,SD001,10
6258,1,3064,DS007,15
6259,3,3065,PZ003,100
6260,1,3065,DS003,18
6261,3,3065,DR008,13
6262,2,3066,DS004,24
6263,1,3066,BG001,30
6264,2,3066,DR005,12
6265,2,3067,DR005,12
6266,1,3068,SD006,18
6267,2,3068,DS010,15
6268,1,3069,PZ002,90
6269,2,3070,CK002,30
6270,1,3071,DS003,18
6271,1,3071,SD004,15
6272,1,3071,PZ003,100
6273,2,3072,CK001,30
6274,3,3072,CK001,30
6275,3,3072,SD007,16
6276,1,3073,BG004,22
6277,1,3073,SD004,15
6278,1,3074,DS003,18
6279,1,3075,CK001,30
6280,1,3075,DS009,10
6281,1,3075,SD006,18
6282,2,3076,SD008,20
6283,3,3077,PZ004,100
6284,3,3077,DR005,12
6285,3,3077,SD006,18
6286,1,3078,CK008,60
6287,3,3079,CK009,50
6288,1,3079,DR003,10
6289,1,3079,DR003,10
6290,1,3080,DR001,10
6291,2,3080,DS008,10
6292,3,3080,PZ002,90
6293,2,3081,BG002,20
6294,1,3081,CK009,50
6295,1,3082,DS010,15
6296,1,3082,SD007,16
6297,1,3083,PZ001,90
6298,1,3083,PZ010,90
6299,1,3083,DS008,10
6300,2,3084,DR004,10
6301,1,3084,CK008,60
6302,1,3084,BG007,12
6303,1,3085,BG003,24
6304,2,3085,DS004,24
6305,1,3085,DS007,15
6306,3,3086,SD001,10
6307,1,3086,DR010,15
6308,2,3086,SD005,10
6309,1,3087,DS006,15
6310,2,3087,CK001,30
6311,1,3088,DS001,18
6312,3,3088,CK009,50
6313,1,3089,DR006,13
6314,1,3089,DS005,15
6315,3,3089,DR008,13
6316,1,3090,DS003,18
6317,1,3091,SD011,12
6318,3,3091,PZ003,100
6319,1,3091,CK004,25
6320,1,3092,BG006,12
6321,1,3092,CK008,60
6322,3,3092,CK008,60
6323,1,3093,SD001,10
6324,1,3094,BG011,30
6325,1,3094,BG001,30
6326,1,3095,SD004,15
6327,2,3095,PZ008,90
6328,1,3095,DS002,18
6329,1,3096,BG008,12
6330,1,3096,BG003,24
6331,1,3096,CK007,30
6332,1,3097,CK004,25
6333,1,3097,DR008,13
6334,1,3098,PZ007,70
6335,1,3099,PZ007,70
6336,2,3099,BG006,12
6337,3,3100,PZ008,90
6338,1,3100,DR009,15
6339,1,3101,PZ003,100
6340,2,3101,PZ004,100
6341,3,3102,DS002,18
6342,1,3102,SD004,15
6343,1,3103,DR006,13
6344,1,3104,CK003,40
6345,3,3105,PZ001,90
6346,1,3105,BG011,30
6347,1,3105,CK002,30
6348,3,3106,PZ007,70
6349,1,3107,PZ001,90
6350,2,3107,PZ004,100
6351,1,3108,BG003,24
6352,1,3108,DS005,15
6353,1,3108,SD006,18
6354,1,3109,PZ006,60
6355,1,3109,CK003,40
6356,2,3109,CK001,30
6357,1,3110,DS007,15
6358,1,3110,BG002,20
6359,1,3111,DR004,10
6360,3,3111,SD004,15
6361,1,3111,SD011,12
6362,3,3112,DS007,15
6363,3,3112,SD002,12
6364,1,3113,CK007,30
6365,1,3113,SD003,10
6366,3,3113,PZ001,90
6367,1,3114,DR002,10
6368,1,3114,BG002,20
6369,1,3114,BG008,12
6370,2,3115,BG010,15
6371,1,3115,SD003,10
6372,1,3115,PZ006,60
6373,1,3116,BG011,30
6374,1,3116,BG004,22
6375,3,3116,SD004,15
6376,1,3117,SD002,12
6377,1,3117,DS004,24
6378,1,3117,CK004,25
6379,1,3118,SD007,16
6380,1,3118,BG002,20
6381,1,3118,PZ003,100
6382,1,3119,DS003,18
6383,1,3119,SD001,10
6384,2,3120,BG003,24
6385,1,3121,BG002,20
6386,2,3122,PZ002,90
6387,1,3123,DS005,15
6388,1,3123,DR008,13
6389,1,3123,CK005,25
6390,2,3124,CK002,30
6391,2,3125,PZ004,100
6392,2,3125,BG009,18
6393,3,3126,DS006,15
6394,1,3126,SD006,18
6395,2,3126,PZ003,100
6396,1,3127,DR005,12
6397,1,3127,SD010,14
6398,1,3127,DR007,13
6399,3,3128,CK005,25
6400,1,3129,CK009,50
6401,1,3129,CK007,30
6402,1,3129,BG011,30
6403,1,3130,PZ007,70
6404,1,3130,BG002,20
6405,1,3130,DR007,13
6406,1,3131,PZ008,90
6407,3,3131,SD001,10
6408,2,3131,PZ008,90
6409,1,3132,BG005,12
6410,1,3132,DR004,10
6411,2,3132,PZ001,90
6412,1,3133,PZ007,70
6413,2,3133,DR005,12
6414,2,3134,DS005,15
6415,3,3135,CK002,30
6416,1,3136,BG001,30
6417,1,3136,DS008,10
6418,3,3137,PZ006,60
6419,1,3137,BG002,20
6420,1,3137,CK004,25
6421,1,3138,SD004,15
6422,1,3139,CK009,50
6423,3,3139,DR005,12
6424,1,3140,DR007,13
6425,1,3140,DS003,18
6426,2,3140,DS007,15
6427,2,3141,PZ006,60
6428,1,3141,CK005,25
6429,1,3141,BG004,22
6430,1,3142,SD009,18
6431,1,3143,DS010,15
6432,2,3144,PZ010,90
6433,1,3144,BG008,12
6434,1,3144,DS001,18
6435,1,3145,CK003,40
6436,3,3145,PZ008,90
6437,1,3145,SD004,15
6438,1,3146,CK009,50
6439,1,3146,BG011,30
6440,1,3146,SD004,15
6441,1,3147,PZ008,90
6442,1,3147,PZ003,100
6443,1,3147,DS003,18
6444,1,3148,PZ006,60
6445,1,3149,DS003,18
6446,3,3150,PZ001,90
6447,1,3150,SD007,16
6448,3,3151,SD008,20
6449,1,3151,PZ008,90
6450,2,3151,PZ004,100
6451,1,3152,BG010,15
6452,1,3153,DR009,15
6453,2,3154,BG011,30
6454,1,3154,DS002,18
6455,1,3155,BG010,15
6456,1,3155,PZ005,80
6457,1,3155,PZ003,100
6458,3,3156,DS009,10
6459,1,3157,DS010,15
6460,1,3157,SD008,20
6461,1,3157,CK009,50
6462,3,3158,DR010,15
6463,2,3159,PZ009,90
6464,2,3159,CK007,30
6465,1,3160,DR001,10
6466,1,3161,BG007,12
6467,1,3162,DS006,15
6468,1,3162,BG009,18
6469,3,3163,DS005,15
6470,1,3164,PZ001,90
6471,1,3164,DS010,15
6472,1,3164,SD001,10
6473,1,3165,PZ005,80
6474,1,3165,BG003,24
6475,1,3166,BG002,20
6476,1,3166,CK001,30
6477,2,3166,DS009,10
6478,1,3167,DS008,10
6479,2,3168,BG003,24
6480,1,3168,DR005,12
6481,1,3169,CK002,30
6482,2,3169,DR003,10
6483,1,3170,DS001,18
6484,1,3171,SD011,12
6485,1,3171,DR004,10
6486,1,3172,CK006,22
6487,1,3172,DR009,15
6488,1,3173,DR007,13
6489,1,3173,DS005,15
6490,1,3174,PZ010,90
6491,1,3175,DS008,10
6492,1,3176,SD005,10
6493,3,3177,DR004,10
6494,1,3178,DR010,15
6495,3,3179,BG007,12
6496,1,3179,BG007,12
6497,1,3180,CK001,30
6498,1,3180,PZ005,80
6499,1,3181,SD011,12
6500,1,3181,BG001,30
6501,1,3182,SD006,18
6502,1,3182,DR011,10
6503,1,3183,PZ009,90
6504,2,3183,DS009,10
6505,1,3184,BG010,15
6506,1,3185,DS010,15
6507,1,3185,SD007,16
6508,3,3186,PZ009,90
6509,3,3186,DS010,15
6510,1,3186,PZ008,90
6511,1,3187,DS004,24
6512,1,3187,DR001,10
6513,1,3188,DR009,15
6514,1,3189,SD008,20
6515,1,3189,CK001,30
6516,3,3190,CK006,22
6517,1,3191,SD010,14
6518,1,3191,PZ005,80
6519,1,3191,CK002,30
6520,3,3192,SD005,10
6521,1,3192,BG001,30
6522,1,3192,DR007,13
6523,2,3193,DR003,10
6524,1,3193,PZ005,80
6525,2,3194,CK004,25
6526,1,3194,CK004,25
6527,1,3195,SD010,14
6528,3,3195,PZ004,100
6529,1,3196,DR005,12
6530,3,3196,PZ004,100
6531,2,3196,SD004,15
6532,2,3197,PZ010,90
6533,1,3197,BG001,30
6534,1,3197,DR002,10
6535,1,3198,SD004,15
6536,2,3199,CK007,30
6537,1,3199,SD010,14
6538,1,3200,PZ008,90
6539,1,3201,SD007,16
6540,1,3202,BG004,22
6541,3,3202,CK003,40
6542,1,3202,DS005,15
6543,1,3203,SD004,15
6544,1,3203,DS005,15
6545,1,3203,BG003,24
6546,1,3204,CK004,25
6547,1,3205,SD001,10
6548,1,3205,CK002,30
6549,1,3206,DS007,15
6550,1,3206,CK008,60
6551,1,3207,SD007,16
6552,1,3208,CK004,25
6553,3,3208,BG003,24
6554,1,3208,SD011,12
6555,1,3209,BG007,12
6556,1,3209,DS008,10
6557,1,3210,CK009,50
6558,1,3210,BG006,12
6559,1,3210,SD009,18
6560,1,3211,PZ003,100
6561,1,3212,SD005,10
6562,1,3212,BG007,12
6563,1,3212,BG007,12
6564,1,3213,SD009,18
6565,1,3213,PZ007,70
6566,1,3214,CK008,60
6567,1,3214,DR006,13
6568,1,3215,PZ007,70
6569,3,3216,DS007,15
6570,1,3217,SD001,10
6571,1,3218,BG004,22
6572,3,3219,PZ010,90
6573,1,3219,PZ002,90
6574,1,3220,PZ010,90
6575,2,3220,CK001,30
6576,1,3220,PZ003,100
6577,1,3221,PZ007,70
6578,1,3221,BG005,12
6579,1,3222,CK006,22
6580,1,3222,DR007,13
6581,2,3223,SD007,16
6582,2,3223,SD005,10
6583,2,3224,SD005,10
6584,1,3224,BG003,24
6585,1,3225,SD002,12
6586,1,3225,DS002,18
6587,3,3226,CK009,50
6588,3,3227,PZ006,60
6589,1,3227,DR002,10
6590,1,3227,PZ008,90
6591,1,3228,CK005,25
6592,2,3228,SD010,14
6593,3,3228,BG008,12
6594,2,3229,SD003,10
6595,1,3230,DS009,10
6596,1,3230,DS010,15
6597,1,3230,SD005,10
6598,1,3231,CK001,30
6599,2,3232,CK001,30
6600,1,3232,SD008,20
6601,1,3232,DR010,15
6602,1,3233,DS007,15
6603,1,3234,CK006,22
6604,2,3234,DS009,10
6605,1,3234,SD003,10
6606,2,3235,DR003,10
6607,1,3235,DS005,15
6608,1,3236,SD003,10
6609,2,3236,SD010,14
6610,1,3236,BG010,15
6611,1,3237,BG003,24
6612,2,3238,DS003,18
6613,3,3238,CK009,50
6614,3,3238,DS008,10
6615,1,3239,DR001,10
6616,2,3240,DS001,18
6617,1,3240,DS009,10
6618,1,3240,DR010,15
6619,2,3241,DS002,18
6620,1,3241,PZ006,60
6621,3,3241,SD004,15
6622,1,3242,DR007,13
6623,3,3242,DR007,13
6624,1,3243,BG003,24
6625,3,3243,PZ010,90
6626,3,3243,SD006,18
6627,2,3244,PZ009,90
6628,3,3245,SD005,10
6629,1,3245,SD004,15
6630,1,3246,BG002,20
6631,1,3246,SD006,18
